time,x1_disp,x2_disp,force1,force2
12.541016,-0.006406703,-0.019250742,24.379177,-11.910988
12.541992,-0.005983273,-0.019398496,-87.021857,40.964976
12.542969,-0.005563786,-0.019460374,-11.720094,-73.367639
12.543945,-0.005174689,-0.019463399,-25.414113,-10.583008
12.544922,-0.004795122,-0.01943015,0.591626,1.19225
12.545898,-0.004427234,-0.019323429,68.450987,-64.427024
12.546875,-0.004033832,-0.019167667,-7.607209,-43.948192
12.547852,-0.003626742,-0.018983198,62.808413,-28.072705
12.548828,-0.003216586,-0.018751611,-17.191492,52.484768
12.549805,-0.002815716,-0.018426131,66.238741,73.631177
12.550781,-0.002429243,-0.017958286,-82.155655,24.145705
12.551758,-0.002093878,-0.017362432,13.505847,-2.561307
12.552734,-0.001838333,-0.016676664,3.328406,64.288697
12.553711,-0.001623512,-0.015884364,51.929461,44.845661
12.554688,-0.001431295,-0.014966421,10.34571,113.529539
12.555664,-0.001257482,-0.013903574,-20.031142,-80.798071
12.556641,-0.001134191,-0.012760907,-13.262201,2.886887
12.557617,-0.001068952,-0.011596621,65.159205,-25.548903
12.558594,-0.001016179,-0.010390403,24.561504,-73.862214
12.55957,-0.000952675,-0.009184993,54.070895,3.415971
12.560547,-0.000878744,-0.007972607,-14.027804,106.582621
12.561523,-0.000807936,-0.006673451,53.495354,-51.992094
12.5625,-0.000735037,-0.005320741,-5.469589,136.815977
12.563477,-0.000650472,-0.003906905,98.940839,46.148157
12.564453,-0.000526928,-0.002392478,-92.352407,66.607514
12.56543,-0.000400646,-0.000818486,-31.759258,66.175897
12.566406,-0.000327912,0.000816683,-36.133424,24.441477
12.567383,-0.00027467,0.002484475,-32.014131,-18.164015
12.568359,-0.000233276,0.00413604,31.109832,-65.944921
12.569336,-0.000163958,0.005719913,118.620902,-51.361073
12.570312,1.1383e-05,0.007212548,-54.157511,31.256688
12.571289,0.00025553,0.008653587,64.597057,-16.185138
12.572266,0.000544853,0.010053544,-53.573461,-46.118945
12.573242,0.000880248,0.011369882,-51.500979,15.408982
12.574219,0.001205938,0.012612823,-3.499306,21.29163
12.575195,0.001545181,0.013809625,18.243471,41.215614
12.576172,0.001929815,0.014968179,-20.497201,-36.910237
12.577148,0.002349133,0.016056796,7.814703,-2.7495
12.578125,0.002794446,0.017051186,12.647601,-35.585647
12.579102,0.003276828,0.017949165,32.110864,-58.918664
12.580078,0.003801631,0.018722344,-22.019233,56.452067
12.581055,0.00434463,0.019413594,-56.565748,52.512152
12.582031,0.004855356,0.020075348,-70.454969,-79.261294
12.583008,0.005303272,0.020642143,-74.693113,5.840308
12.583984,0.00567321,0.021091444,36.479788,64.629705
12.584961,0.006010734,0.021491614,60.643538,43.134929
12.585938,0.006374882,0.021860137,-41.589173,-42.025177
12.586914,0.006722247,0.022146331,39.389616,71.065422
12.587891,0.007036748,0.022364039,-51.557044,64.699967
12.588867,0.007308008,0.022564704,-96.016873,19.496255
12.589844,0.007467138,0.022724082,-5.190363,-10.209487
12.59082,0.007534137,0.022806532,1.563557,-42.686509
12.591797,0.007554682,0.022782543,22.303905,3.033424
12.592773,0.007541418,0.022658926,46.765574,79.51952
12.59375,0.00751559,0.022494713,6.345846,-40.935918
12.594727,0.007469316,0.022269751,-56.894956,84.912591
12.595703,0.00735326,0.021987708,78.51865,44.368581
12.59668,0.007203264,0.021690125,2.992695,40.758278
12.597656,0.007049435,0.021356843,65.223269,-30.897849
12.598633,0.006887152,0.020953032,1.489765,-55.311777
12.599609,0.006716997,0.020434484,-6.453081,77.213677
12.600586,0.006505912,0.019854785,53.927389,6.75034
12.601562,0.006280604,0.01924554,-134.661656,-32.789632
12.602539,0.005981825,0.018556479,5.120298,-10.795671
12.603516,0.005589803,0.017781437,1.638629,12.129496
12.604492,0.0051741,0.016944137,-26.684038,-0.376547
12.605469,0.004724429,0.016051836,-7.472169,-35.160133
12.606445,0.004241707,0.015084446,92.316883,-23.822928
12.607422,0.00378803,0.014033636,-112.710461,89.163293
12.608398,0.003317422,0.012962024,-42.313799,44.995417
12.609375,0.002770919,0.011905462,-34.044321,28.463907
12.610352,0.002192664,0.010837633,-2.407368,50.016542
12.611328,0.001608838,0.009763681,-10.685212,-32.765995
12.612305,0.001037541,0.008656989,12.850993,-19.124587
12.613281,0.000492544,0.007487651,-96.458643,-30.075036
12.614258,-6.1358e-05,0.006260435,143.438449,-91.068645
12.615234,-0.000556373,0.004944827,12.052491,-12.144801
12.616211,-0.000937798,0.003554146,91.820995,-55.551916
12.617188,-0.001229732,0.002110901,5.065172,34.309884
12.618164,-0.001437389,0.0006436,-8.964733,-38.377653
12.619141,-0.001612257,-0.000832847,-1.109808,-15.474812
12.620117,-0.001761421,-0.002335037,-15.615125,46.535617
12.621094,-0.001892918,-0.003815348,20.147479,27.588344
12.62207,-0.00200162,-0.005246241,16.514809,47.99402
12.623047,-0.002077585,-0.006620029,65.212985,-14.335662
12.624023,-0.002105146,-0.007949962,40.973445,-64.809415
12.625,-0.002079439,-0.009282889,-112.652798,91.320252
12.625977,-0.002092831,-0.010561278,-16.667922,12.623642
12.626953,-0.002178689,-0.011741851,-61.26079,-63.567186
12.62793,-0.002316603,-0.012892843,-35.647195,32.144886
12.628906,-0.002518289,-0.013999718,-25.82714,-16.789522
12.629883,-0.002767931,-0.015035501,-37.225554,58.289404
12.630859,-0.003065938,-0.015983822,43.4265,-24.207412
12.631836,-0.003377489,-0.016845115,34.205813,-12.26185
12.632812,-0.003666349,-0.017650215,-16.877462,-2.485539
12.633789,-0.00395916,-0.018386197,32.161698,-44.609976
12.634766,-0.004254226,-0.019066327,25.119731,124.891049
12.635742,-0.00452868,-0.019628011,9.156059,1.785905
12.636719,-0.004790364,-0.02004803,-4.208384,23.910583
12.637695,-0.005049674,-0.020373946,-80.520193,85.054215
12.638672,-0.005345145,-0.020566039,49.059348,-32.225794
12.639648,-0.00564561,-0.020652007,1.577362,-27.86741
12.640625,-0.005905971,-0.020686959,14.961751,3.067543
12.641602,-0.006137046,-0.020655397,11.431678,-51.416078
12.642578,-0.00632905,-0.020570092,-24.077175,57.302896
12.643555,-0.006496032,-0.020406782,-26.689568,-132.174727
12.644531,-0.006651631,-0.020205935,-7.531519,120.574556
12.645508,-0.006783553,-0.019939318,42.443883,-29.20729
12.646484,-0.006854649,-0.019560305,-2.530089,33.992968
12.647461,-0.006859349,-0.019112614,-87.812589,-42.80295
12.648438,-0.006857339,-0.018605327,19.917344,79.724329
12.649414,-0.006835207,-0.018019465,-21.966159,78.350869
12.650391,-0.00675914,-0.017300537,-37.71618,-169.275633
12.651367,-0.006654618,-0.016570866,37.190542,27.019947
12.652344,-0.006492172,-0.015858092,36.809214,34.855244
12.65332,-0.006236507,-0.015067795,9.587503,-12.940759
12.654297,-0.005902633,-0.014222046,-11.034419,-23.02007
12.655273,-0.005516491,-0.013351185,-20.019538,-90.551738
12.65625,-0.005096351,-0.012495032,-60.715397,-8.171065
12.657227,-0.00467068,-0.011648476,-112.043349,-100.391991
12.658203,-0.004288047,-0.010818568,-16.714109,-6.416546
12.65918,-0.003931159,-0.010006663,-15.667768,-118.995367
12.660156,-0.003557789,-0.009224012,77.619761,-71.811533
12.661133,-0.003127236,-0.00850378,-40.908054,-63.088399
12.662109,-0.002657698,-0.007820719,64.951543,21.071006
12.663086,-0.002161943,-0.007131629,-23.662156,-27.182795
12.664062,-0.001639218,-0.006420453,8.979662,-62.327715
12.665039,-0.001123895,-0.005727941,19.03697,-27.432242
12.666016,-0.000603309,-0.005055092,25.981959,24.286126
12.666992,-7.724e-05,-0.004361374,-29.680581,-102.635576
12.667969,0.000423265,-0.003683654,-12.341262,-72.473652
12.668945,0.000872755,-0.003068901,3.931734,-12.828593
12.669922,0.001280914,-0.002474931,-29.399744,-64.778114
12.670898,0.001634035,-0.001899216,59.339459,-22.684115
12.671875,0.001954043,-0.001347638,117.667543,1.74648
12.672852,0.002306889,-0.000789644,17.579468,1.96061
12.673828,0.002667677,-0.000214616,17.078586,54.634367
12.674805,0.002983849,0.000401452,55.211317,-88.330386
12.675781,0.003269882,0.001013782,42.77487,24.856971
12.676758,0.003535067,0.001606501,1.79461,85.627546
12.677734,0.00375156,0.002260641,87.638341,45.229813
12.678711,0.003939798,0.002983351,-27.176699,-59.624157
12.679688,0.004085805,0.003702449,37.720007,67.976678
12.680664,0.004166828,0.004425738,-101.432888,54.314737
12.681641,0.004149995,0.005203875,-12.743277,-90.450142
12.682617,0.004016532,0.005956901,23.469808,45.469333
12.683594,0.003833207,0.006676,-17.567433,-52.867732
12.68457,0.00360582,0.007374308,85.604546,-33.431849
12.685547,0.003372795,0.008009397,57.973616,-75.652516
12.686523,0.003178307,0.008565988,20.800252,19.375358
12.6875,0.002998525,0.009065525,43.6708,74.64917
12.688477,0.002833198,0.009576097,-40.681486,26.038739
12.689453,0.002659348,0.010097231,-68.328369,-68.895748
12.69043,0.002430405,0.010556781,-28.916729,20.466364
12.691406,0.002159672,0.010948622,83.843391,92.947279
12.692383,0.001927662,0.011346504,-17.744566,15.276723
12.693359,0.001746526,0.011744612,47.150273,38.269134
12.694336,0.001604742,0.01211393,-8.472837,3.805252
12.695312,0.001511403,0.012446391,-5.509046,-10.418697
12.696289,0.001445003,0.012716694,-17.070521,-5.982925
12.697266,0.001404118,0.012918589,-20.290704,-56.770883
12.698242,0.001383465,0.013028933,43.129014,25.812887
12.699219,0.001412473,0.013062474,93.829687,18.475901
12.700195,0.001544522,0.013055294,-20.848007,-31.321769
12.701172,0.001745562,0.012981121,2.368303,27.643758
12.702148,0.001967008,0.012846037,-12.23553,-73.512873
12.703125,0.002207166,0.012631973,-36.950516,0.901251
12.704102,0.002440777,0.012328842,37.014183,-74.291188
12.705078,0.002684493,0.011939353,13.254173,11.055977
12.706055,0.002954552,0.011471998,-22.578825,-29.346111
12.707031,0.003214073,0.010952259,-36.816187,7.040315
12.708008,0.003430889,0.010382468,56.340933,59.889224
12.708984,0.003635003,0.009809423,-56.199017,-9.348909
12.709961,0.003809644,0.009229391,-109.67549,5.459216
12.710938,0.003869334,0.008620402,29.882396,78.548059
12.711914,0.003851154,0.008027845,-89.322869,-54.402996
12.712891,0.003762363,0.007426132,7.20684,-80.919418
12.713867,0.003591392,0.006742034,8.610608,31.150127
12.714844,0.003385222,0.00601912,-64.064386,6.629269
12.71582,0.003110907,0.005301922,-60.610547,68.771293
12.716797,0.002738258,0.004610603,10.332305,-32.003201
12.717773,0.002307726,0.003928272,-61.907069,19.457485
12.71875,0.001824734,0.003232792,67.896775,-38.575195
12.719727,0.001324023,0.002522074,-21.982233,-37.607035
12.720703,0.000831589,0.001770203,77.774629,-95.432023
12.72168,0.000358843,0.000951634,64.279661,-18.859904
12.722656,-4.7443e-05,7.7464e-05,-3.580756,-17.031732
12.723633,-0.000422039,-0.000812424,11.980044,-36.489938
12.724609,-0.000786363,-0.001723704,52.919157,54.949852
12.725586,-0.00111053,-0.002619027,-49.170452,33.373348
12.726562,-0.001421455,-0.003462158,-17.824693,2.581675
12.727539,-0.001750335,-0.004275371,76.257545,-33.701708
12.728516,-0.002034589,-0.005088076,46.327472,22.856259
12.729492,-0.002242178,-0.005887711,-9.701407,18.370178
12.730469,-0.002414026,-0.006646357,12.420596,-57.917666
12.731445,-0.002566596,-0.007399502,-30.336192,-52.262619
12.732422,-0.002710517,-0.008177515,-13.830939,67.251765
12.733398,-0.002859194,-0.008917319,29.05139,-71.629454
12.734375,-0.002985014,-0.009625195,-13.668384,11.681243
12.735352,-0.003089075,-0.010324504,37.204424,-32.538352
12.736328,-0.003168978,-0.010993513,-61.871591,-2.817145
12.737305,-0.003249583,-0.011636054,28.451484,11.742324
12.738281,-0.003336525,-0.012228168,-44.233874,87.73094
12.739258,-0.003422628,-0.012724175,-4.940777,9.685514
12.740234,-0.003524308,-0.013123213,-33.09837,55.3254
12.741211,-0.003636034,-0.01343937,28.592345,15.733171
12.742188,-0.003740921,-0.013668933,-57.582741,54.701511
12.743164,-0.003849554,-0.013811739,37.845149,50.74667
12.744141,-0.003955702,-0.013851206,1.851468,-3.743058
12.745117,-0.004029031,-0.01381576,-9.104644,113.949897
12.746094,-0.004090119,-0.013676056,-27.122313,-59.312242
12.74707,-0.004150618,-0.013459982,-18.662808,-26.65635
12.748047,-0.004212592,-0.01323608,62.992342,-67.79962
12.749023,-0.004230669,-0.013009902,-28.064542,9.526158
12.75,-0.004208053,-0.012765445,63.414643,35.656615
12.750977,-0.004143835,-0.012454678,80.950868,17.289645
12.751953,-0.003986249,-0.012075307,-10.180974,42.777826
12.75293,-0.003772205,-0.011625229,-68.358047,-85.494251
12.753906,-0.003575114,-0.011154826,48.81318,10.528341
12.754883,-0.003368664,-0.010680956,48.200191,-42.618622
12.755859,-0.003099625,-0.01018458,64.23919,33.517944
12.756836,-0.002764252,-0.009655833,-1.556019,10.367396
12.757812,-0.002391113,-0.009070712,17.346395,-42.836608
12.758789,-0.00200765,-0.008466911,-19.250728,16.556117
12.759766,-0.001627558,-0.007842612,-21.256696,-73.470944
12.760742,-0.001274135,-0.00721388,14.744438,41.801709
12.761719,-0.000935492,-0.006570072,53.426731,26.615528
12.762695,-0.000580009,-0.005865224,40.915363,49.375453
12.763672,-0.000199423,-0.005097688,3.982791,-105.945834
12.764648,0.000178398,-0.00433282,57.989061,-44.665915
12.765625,0.000557309,-0.003617423,-56.543844,-55.170373
12.766602,0.000903941,-0.002929001,124.228897,22.027384
12.767578,0.001246134,-0.002237558,-52.08082,-34.170822
12.768555,0.001582059,-0.001534963,-0.036249,27.120189
12.769531,0.001849273,-0.000820795,13.964617,-46.430322
12.770508,0.002077428,-0.000103462,15.857327,-30.55939
12.771484,0.002273047,0.000587086,52.345751,2.81483
12.772461,0.002453945,0.001271704,-37.966705,34.447706
12.773438,0.002594266,0.001978605,19.162248,-23.743285
12.774414,0.00267923,0.002692004,36.504603,31.455856
12.775391,0.002746393,0.003407134,60.09111,35.506927
12.776367,0.002817621,0.004148739,-10.697344,-84.526492
12.777344,0.002872805,0.004857965,9.33233,17.090211
12.77832,0.002890465,0.005522648,2.559847,-150.54372
12.779297,0.002880177,0.006107975,33.941498,-45.602513
12.780273,0.002856991,0.006581207,34.286141,85.034236
12.78125,0.002839027,0.00705219,-12.639879,21.924202
12.782227,0.002807051,0.007550389,1.638889,26.279179
12.783203,0.002749022,0.008044939,5.172255,-25.849016
12.78418,0.00267739,0.008510204,-45.247111,79.523286
12.785156,0.002573961,0.008968736,21.927649,41.525746
12.786133,0.002451644,0.009449565,19.953145,48.788406
12.787109,0.0023467,0.009934829,-44.798364,4.159072
12.788086,0.002232187,0.010403574,25.274306,64.63348
12.789062,0.002115709,0.010860296,133.653805,20.375931
12.790039,0.002086965,0.011309767,-33.055037,-59.782154
12.791016,0.002120575,0.01169033,-45.240737,-38.705972
12.791992,0.002132525,0.011972201,-145.054122,-33.782751
12.792969,0.002070891,0.012166528,35.837035,3.769987
12.793945,0.001977052,0.012292369,-12.93123,-81.097633
12.794922,0.001916398,0.012326239,52.520499,25.590665
12.795898,0.001898116,0.012278347,-0.646582,-110.125961
12.796875,0.001927807,0.012135262,-24.538625,21.685919
12.797852,0.001967111,0.011896376,-1.428369,9.596903
12.798828,0.002013472,0.011620379,34.272308,7.736949
12.799805,0.002092251,0.011302476,32.483752,-42.177455
12.800781,0.00221586,0.010920225,-61.138588,23.868034
12.801758,0.002333928,0.010484249,34.120423,25.94869
12.802734,0.002442442,0.010030025,6.579309,-16.202047
12.803711,0.002568713,0.009541511,10.5493,18.964997
12.804688,0.002696096,0.009018842,21.964872,130.356978
12.805664,0.002826364,0.008535338,-46.040189,161.299656
12.806641,0.002927304,0.008161794,-62.841055,19.283436
12.807617,0.002954744,0.007847416,-59.742129,15.312189
12.808594,0.002900345,0.007524346,49.106141,1.629134
12.80957,0.002817241,0.007185591,48.654021,-21.184111
12.810547,0.002756974,0.006815196,-102.493207,31.335457
12.811523,0.00264674,0.006429025,1.531916,-23.980698
12.8125,0.002464941,0.006027144,-20.528077,20.329087
12.813477,0.002252671,0.00560551,-40.726645,18.76224
12.814453,0.001992468,0.00518559,59.431851,103.003507
12.81543,0.0017261,0.004807556,70.226327,8.087272
12.816406,0.001510133,0.004466799,12.883255,-20.012426
12.817383,0.001325035,0.004105414,-23.282174,43.60159
12.818359,0.001128387,0.003741344,-15.375503,18.304982
12.819336,0.000909292,0.003393627,-48.125475,68.515632
12.820312,0.000659059,0.003074749,-16.122833,54.398959
12.821289,0.000381401,0.002802137,-35.191159,-37.835525
12.822266,8.7206e-05,0.002524986,66.401589,-31.300376
12.823242,-0.000179279,0.002202477,-78.395013,-51.997027
12.824219,-0.000434752,0.001828317,42.835434,38.031027
12.825195,-0.000686743,0.001436291,-38.125054,-31.585935
12.826172,-0.000912864,0.001036863,33.650791,65.796027
12.827148,-0.001114654,0.000644302,-3.439977,27.711921
12.828125,-0.001273481,0.000287819,43.671653,107.650162
12.829102,-0.00138317,-1.1663e-05,-57.785799,-33.43617
12.830078,-0.001468983,-0.000282378,-25.323667,41.376207
12.831055,-0.001563308,-0.000554924,-12.595886,15.612292
12.832031,-0.001644023,-0.000805022,6.092148,0.086856
12.833008,-0.001695841,-0.001051473,5.369829,51.495036
12.833984,-0.001710566,-0.001276128,-48.529282,-7.42281
12.834961,-0.001715201,-0.001481509,-60.763887,11.327846
12.835938,-0.001742159,-0.00168573,-9.776443,53.462157
12.836914,-0.001773347,-0.001858872,-0.241161,-22.191957
12.837891,-0.001780249,-0.002016239,-12.335502,86.171211
12.838867,-0.001764899,-0.002141425,-78.504031,-31.375805
12.839844,-0.001765543,-0.002238208,1.800402,-31.821322
12.84082,-0.001775845,-0.002362313,24.534084,-2.824272
12.841797,-0.001747324,-0.002499425,12.799245,5.891407
12.842773,-0.001676349,-0.002630636,-5.15227,-64.541187
12.84375,-0.00157952,-0.002784259,8.804621,-88.170442
12.844727,-0.001461865,-0.003003646,-33.598049,24.460264
12.845703,-0.001340827,-0.00324437,59.484377,117.470806
12.84668,-0.001196129,-0.003406612,-21.412699,-43.256232
12.847656,-0.001026173,-0.003521206,26.114178,93.498441
12.848633,-0.00085119,-0.003598096,76.63724,-51.75396
12.849609,-0.00062887,-0.003640144,-7.025459,42.518364
12.850586,-0.000380377,-0.003670221,45.985558,29.593096
12.851562,-0.00012589,-0.003648187,-22.437429,29.148261
12.852539,0.0001217,-0.00357931,46.46754,-46.601004
12.853516,0.000357751,-0.003499064,66.511795,49.597976
12.854492,0.000619791,-0.003396869,-37.098075,46.245491
12.855469,0.000862852,-0.003227769,40.655683,42.557633
12.856445,0.001070459,-0.002994954,78.798653,-0.523089
12.857422,0.001294544,-0.002720988,16.576066,-131.936413
12.858398,0.001520044,-0.002489313,55.791135,50.979321
12.859375,0.001732319,-0.002275306,67.801715,-46.83402
12.860352,0.001952275,-0.002038444,48.102269,50.937465
12.861328,0.002172648,-0.001778865,-32.545831,52.798221
12.862305,0.002342389,-0.001449473,23.152036,-84.900589
12.863281,0.002448076,-0.001116068,29.224041,-38.360343
12.864258,0.002518775,-0.000823222,-83.796596,18.327664
12.865234,0.002503878,-0.000522964,-3.266535,70.190679
12.866211,0.002390524,-0.000165436,9.085956,38.925966
12.867188,0.002227773,0.000256477,25.440468,51.047868
12.868164,0.002035399,0.000730336,-44.320367,9.926832
12.869141,0.001794944,0.001238606,-7.036795,32.684169
12.870117,0.001499293,0.001768424,12.790654,-30.701893
12.871094,0.001185163,0.00229595,-16.896677,82.425135
12.87207,0.000857617,0.002840489,-84.717556,35.468235
12.873047,0.000480533,0.003428733,62.072315,28.941858
12.874023,0.000103197,0.00402999,98.550413,46.925782
12.875,-0.000176029,0.004644586,19.206186,-23.336478
12.875977,-0.000368738,0.005242947,20.133372,34.084096
12.876953,-0.000505271,0.005814912,0.175021,-37.14133
12.87793,-0.000589006,0.006350216,-60.211133,9.270344
12.878906,-0.000653808,0.006833923,-74.01581,-23.577134
12.879883,-0.000731022,0.007269676,-121.587024,41.650926
12.880859,-0.000845758,0.007670274,57.702335,3.947403
12.881836,-0.000930577,0.008046176,91.572952,67.369338
12.882812,-0.000880732,0.008407408,23.989286,-5.660718
12.883789,-0.000712246,0.008747879,-17.469906,28.124554
12.884766,-0.000479495,0.009048151,-7.061342,27.41151
12.885742,-0.000201057,0.009323741,31.122681,-11.478962
12.886719,0.000141211,0.00955589,54.789291,-11.427563
12.887695,0.000569858,0.009726955,1.066927,-48.87623
12.888672,0.001061536,0.009820703,-13.530837,107.909923
12.889648,0.001573203,0.00989635,-45.019328,21.885618
12.890625,0.002072088,0.009989865,-22.724558,-110.695075
12.891602,0.002543431,0.009999245,27.948521,-27.806213
12.892578,0.003011637,0.009903587,15.952061,49.485948
12.893555,0.00348426,0.009782422,11.729919,16.414942
12.894531,0.003942594,0.009659979,-43.396996,35.341268
12.895508,0.004347837,0.009532577,-9.484201,-99.92143
12.896484,0.004680679,0.009347583,41.362221,56.649143
12.897461,0.004973458,0.009118101,74.056123,108.54115
12.898438,0.005258467,0.008946177,38.676727,25.698606
12.899414,0.005527345,0.008819297,54.577387,-44.349757
12.900391,0.00576438,0.008666652,-83.598472,-23.85044
12.901367,0.005905606,0.008466721,63.862209,-33.054957
12.902344,0.005951939,0.008226698,23.280529,28.664865
12.90332,0.005952253,0.007973198,12.213257,-63.881618
12.904297,0.005880965,0.007692835,17.135287,-21.077673
12.905273,0.005735599,0.007363039,85.14306,56.843923
12.90625,0.005552666,0.00704236,-19.314654,88.286824
12.907227,0.005317333,0.006783532,17.18557,-83.581827
12.908203,0.005001571,0.006519516,-3.915264,81.763896
12.90918,0.004618618,0.006246923,-40.991925,-3.411995
12.910156,0.004148222,0.006003218,-67.992316,-60.056648
12.911133,0.003569475,0.005719544,-41.711987,-61.369912
12.912109,0.002893753,0.005366776,-30.913704,86.914164
12.913086,0.002152171,0.005013271,-1.803628,39.276085
12.914062,0.001378521,0.004704786,54.578451,-55.421823
12.915039,0.000628842,0.004371033,-41.575621,38.290936
12.916016,-0.000101362,0.004009503,-31.71415,34.979359
12.916992,-0.000838928,0.003661268,83.866121,-72.769144
12.917969,-0.001510036,0.003271438,-17.846708,-9.913569
12.918945,-0.002096046,0.002817402,-26.318323,-30.3987
12.919922,-0.002639272,0.002318805,-24.606041,-0.762536
12.920898,-0.003133956,0.001779897,8.24424,47.670542
12.921875,-0.003555915,0.001238405,-1.255933,55.908747
12.922852,-0.003888184,0.000721928,-29.590004,-60.068142
12.923828,-0.004144736,0.000180052,-15.237702,23.124633
12.924805,-0.004329915,-0.000401086,43.023335,73.011679
12.925781,-0.004408637,-0.000955795,14.510015,37.6513
12.926758,-0.004368623,-0.001474609,68.438968,-38.962345
12.927734,-0.004202096,-0.002007847,-10.50705,138.545661
12.928711,-0.003928205,-0.002503508,42.819447,25.535015
12.929688,-0.003568189,-0.00292693,44.684542,-66.783857
12.930664,-0.003106517,-0.003371786,-32.341321,-50.614894
12.931641,-0.002592016,-0.003869377,20.930416,-18.448303
12.932617,-0.002050167,-0.004391179,4.769424,-15.550812
12.933594,-0.001478161,-0.00491474,-81.320296,44.248822
12.93457,-0.00094001,-0.005404395,-88.109822,-36.382337
12.935547,-0.000493867,-0.005864816,-65.773614,-43.987059
12.936523,-0.000143963,-0.006333397,10.092928,61.751148
12.9375,0.000146761,-0.006759024,-78.049749,-27.860401
12.938477,0.000364154,-0.007130497,-87.452215,-30.270601
12.939453,0.000455677,-0.007488747,3.594603,38.353878
12.94043,0.000456991,-0.007799992,-105.928099,27.527591
12.941406,0.000358164,-0.008035292,-48.632,-60.809539
12.942383,0.000136015,-0.008241461,3.374385,31.357315
12.943359,-0.000153073,-0.008416911,-5.022737,-54.656532
12.944336,-0.000482581,-0.008559453,-5.04905,-36.258927
12.945312,-0.000849813,-0.008702364,30.201624,53.767892
12.946289,-0.001230486,-0.008795237,50.5731,-0.987425
12.947266,-0.001590209,-0.008822964,56.133034,-51.049014
12.948242,-0.001909061,-0.008837326,89.143317,-51.329104
12.949219,-0.00216204,-0.008863867,-101.50596,68.27182
12.950195,-0.002419052,-0.008846912,-35.506721,5.836944
12.951172,-0.002733298,-0.008760947,-51.540402,118.18017
12.952148,-0.003073364,-0.008584504,91.090884,77.327697
12.953125,-0.003370436,-0.008286554,4.417887,49.034961
12.954102,-0.003590154,-0.007903411,-2.652603,56.110067
12.955078,-0.003770557,-0.007448502,-20.530468,79.235221
12.956055,-0.003917227,-0.006911038,-23.043616,-17.364545
12.957031,-0.004033918,-0.00632984,-23.326449,9.622618
12.958008,-0.0041165,-0.005741881,-19.409792,24.362778
12.958984,-0.004158504,-0.005130772,-24.049349,39.539426
12.959961,-0.004156327,-0.004485756,75.918351,3.877357
12.960938,-0.004061546,-0.003820021,110.916422,56.376467
12.961914,-0.0038092,-0.003128437,106.911826,-3.059946
12.962891,-0.003387372,-0.002416576,-83.07296,-35.306861
12.963867,-0.002894736,-0.001729594,-30.206835,-47.651272
12.964844,-0.002403864,-0.001089674,-109.795232,51.232337
12.96582,-0.001934838,-0.000456277,-93.000958,46.443964
12.966797,-0.001524155,0.000214435,109.277498,-38.916664
12.967773,-0.001072876,0.000878079,19.378525,-19.931615
12.96875,-0.000534454,0.001502081,41.353797,-59.720539
12.969727,4.9921e-05,0.002076152,-6.589554,56.059013
12.970703,0.000657806,0.002636773,-2.443526,-81.431384
12.97168,0.001257946,0.003173904,62.082671,-64.798796
12.972656,0.001872739,0.003630433,3.936707,29.132215
12.973633,0.002493861,0.004060049,5.992516,126.871857
12.974609,0.003083415,0.004555053,36.690671,-10.117506
12.975586,0.003646914,0.005096995,30.133145,10.497231
12.976562,0.004186437,0.005630544,2.218471,12.18936
12.977539,0.004676776,0.006166258,-21.704349,10.645083
12.978516,0.005085725,0.006703879,-25.274557,-94.809813
12.979492,0.005394572,0.007191656,57.010031,-28.272391
12.980469,0.005637049,0.007610242,7.069352,-38.02112
12.981445,0.005825617,0.007985833,-36.511808,-51.949457
12.982422,0.005914075,0.008306199,47.414848,59.48608
12.983398,0.005921952,0.008616608,1.296728,-26.832887
12.984375,0.005869085,0.008927338,-84.653503,39.771559
12.985352,0.005695917,0.009226999,-33.827853,-55.863034
12.986328,0.005391942,0.009499056,1.463171,-16.706285
12.987305,0.005006777,0.009713652,-75.90271,-69.03603
12.988281,0.004530332,0.009861354,16.827159,-32.784567
12.989258,0.003981777,0.009931384,25.512929,7.326565
12.990234,0.003421891,0.009956986,52.377098,-41.607254
12.991211,0.002879973,0.009930966,11.635891,31.913729
12.992188,0.002360969,0.009862505,-31.310874,56.360163
12.993164,0.001836014,0.009795944,-83.313885,-41.64705
12.994141,0.001271233,0.009693749,-85.184389,-36.793749
12.995117,0.000653039,0.009509231,-7.729203,41.575036
12.996094,3.0175e-05,0.009279884,-7.764517,-29.768686
12.99707,-0.000548225,0.009007131,-77.46114,-60.708932
12.998047,-0.001104445,0.008640783,15.510298,44.072738
12.999023,-0.00161729,0.008215306,-20.961097,60.550726
13.0,-0.002051221,0.007788158,-47.49587,-19.527031
13.000977,-0.002429431,0.007329095,-15.307279,76.470689
13.001953,-0.002743715,0.00684631,6.682956,-89.921639
13.00293,-0.002964442,0.006307249,47.582715,92.296379
13.003906,-0.003060405,0.005721495,-12.487036,-44.854116
13.004883,-0.003042467,0.005113307,43.212871,98.213232
13.005859,-0.002916968,0.00448903,42.436588,-81.150318
13.006836,-0.002664547,0.003835404,37.734091,20.210369
13.007812,-0.002297614,0.003120505,-47.731516,64.440892
13.008789,-0.001871526,0.002419566,21.917557,65.74793
13.009766,-0.001406939,0.001760196,-53.073808,19.938887
13.010742,-0.000920386,0.00112708,-44.754738,12.383349
13.011719,-0.000457514,0.000500604,73.861273,-71.320887
